,Unnamed: 0.1,Unnamed: 0,giga_id_school,lat,lon,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.max,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity
292,3227,3227.0,9a369491-a6fa-49dc-bbd3-1bff83ce8de2,-1.68248,29.26168,"(29.26168, -1.68248)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5439.537980316899,528.4654541015625,369.1507568359375,3.0,0.0,0.0405666452028332,0.4946877012234385,0.0004829362524146,0.0125563425627817,0.4517063747585318,0.0,0.0,0.0,0.0,0.5482936252414681,0.0095604581037278,0.7934174537658691,0.4973764419555664,995.569814031832,0.155000001968195,0.2389333333333333,3.25,2.1666666666666665,29889.0,6090.0,27.0,3.0,1.0,201.89429370278955,8540.0,11190.0,7.0,7.0,1.0,201.89429370278955,0
293,1912,1912.0,103d8564-d1cc-432a-afc8-5f87da6dfb5c,-2.76383,29.51789,"(29.51789, -2.76383)",14.0,10.848888888888888,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.033333333,0.2666666666666666,0.2,0.0,0.0,0.4333333333333333,0.0,0.0,0.0,4.13921144273546e-10,469.5777587890625,469.5776977539063,11.0,0.0002463661000246,0.0997782705099778,0.406750431140675,0.0,0.0396649421039665,0.453559990145356,0.0,0.0,0.0,0.0,0.546440009854644,0.0030025847606501,0.7500247359275818,0.5818647742271423,2828.425535600361,0.0699999990562598,0.2469333333333333,3.75,2.75,6301.0,3515.0,33.0,1.0,1.0,9017.2388567828,14089.0,13894.0,11.0,1.0,1.0,12870.879004580203,1
294,2120,2120.0,59eb0c7e-6faf-406b-9662-3274ddabf748,-1.966138889,30.11561111,"(30.11561111, -1.966138889)",13.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.0,0.0,0.0,0.0,0.0,3097298.4312350987,8934.689453125,3127.3173828125,13.0,0.2416649886373443,0.159479906797457,0.0434082213848056,0.0,0.0537928257054914,0.0005177919051865,0.0025026608750683,0.4239852716969191,0.0259758939101918,0.0422575727066133,0.4983459425250985,0.0013818559839599,0.9373972415924072,0.832573652267456,637.3672718582675,10.630833307902018,0.2944,4.5,3.1666666666666665,35059.0,11608.0,29.0,8.0,2.0,0.0,37288.0,9047.0,8.0,11.0,6.0,0.0,0
295,172,172.0,735fa8bf-d16f-4117-84fc-f7ff6eb5e8e4,-1.686527778,29.62891667,"(29.62891667, -1.686527778)",14.0,0.3599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,514.6196050269552,726.937744140625,660.9265747070312,3.0,0.0002489110143123,0.0502800248911014,0.3945239576851275,0.0,0.0570006222775357,0.3415059116365899,0.0806471686372121,0.0744243932794026,0.0,0.0,0.5020535158680771,0.0022098515398635,0.5564934611320496,0.3907908797264099,384.8939745153035,0.1658333335071802,0.6469333333333334,4.083333333333333,1.9166666666666667,26973.0,4841.0,25.0,2.0,2.0,7704.489403792989,31877.0,7198.0,18.0,1.0,1.0,13514.72380125955,1
296,2095,2095.0,0906fe7d-dbdd-4c18-9586-36221c57c6c2,-1.6289444,29.4847777,"(29.4847777, -1.6289444)",14.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,42457.87289241618,1241.0528564453125,690.03173828125,11.0,0.0003615982643283,0.0343518351111914,0.4539866208642198,0.0012655939251491,0.0269390706924606,0.4689929488338456,0.012113541854999,0.0,0.0,0.0,0.5169047188573495,0.0028787848799333,0.7677850127220154,0.5707329511642456,207.25520443872665,0.2166666664804021,0.4765333333333333,3.9166666666666665,2.1666666666666665,16778.0,13886.0,19.0,3.0,1.0,15265.240846439368,4364.0,4689.0,11.0,1.0,1.0,1787.9192210993756,0
297,326,326.0,beac0706-9594-4304-ab4f-7ecbf9e096d6,-2.7084200000000003,29.51578,"(29.51578, -2.7084200000000003)",10.0,4.378858024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944444444444444,0.4166666666666667,0.0,0.0277777777777777,0.3611111111111111,0.0,0.0,0.0,28237.52527656289,886.063720703125,325.1616516113281,11.0,0.0020768431983385,0.0924195223260643,0.4034267912772585,0.0,0.0327102803738317,0.4693665628245067,0.0,0.0,0.0,0.0,0.5306334371754933,3.801912737028741e-06,0.7342631816864014,0.7281706929206848,222.51908051071223,0.1358333379030227,0.4567999999999999,4.5,3.25,6301.0,3515.0,33.0,1.0,1.0,6050.023767329583,14089.0,13894.0,11.0,1.0,1.0,7199.449921322227,1
298,1541,1541.0,28e59d73-d2de-414b-8f89-ca536f13989e,-1.5983333,29.5422222,"(29.5422222, -1.5983333)",14.0,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.84,0.0,0.0,0.0,26571.18267770412,894.7019653320312,539.24658203125,3.0,0.0,0.0093984962406015,0.4948308270676692,0.0,0.0157424812030075,0.4800281954887218,0.0,0.0,0.0,0.0,0.5199718045112782,0.005761624343792,0.7091197371482849,0.4426420032978058,2208.78813167475,0.1808333347241083,0.7152777777777778,4.333333333333333,2.1666666666666665,4564.0,2539.0,193.0,6.0,2.0,14279.024953866754,20566.0,45655.0,34.0,4.0,1.0,2444.4121694453056,0
299,1775,1775.0,ee690830-eed0-4629-b6f2-80b4507e8989,-2.068611111,29.46597222,"(29.46597222, -2.068611111)",14.0,0.9216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.64,0.0,0.0,0.0,57796.10710815543,992.541015625,357.3702392578125,11.0,0.0,0.1106351275842801,0.428385174147886,0.0,0.0,0.4609796982678338,0.0,0.0,0.0,0.0,0.5390203017321661,0.0054623205325286,0.5931738615036011,0.3947451710700989,1996.7782906376417,0.1600000026325384,0.3818518518518519,4.75,3.4166666666666665,6882.0,469.0,33.0,1.0,1.0,6873.186094285166,34299.0,39280.0,6.0,5.0,1.0,6873.186094285166,0
300,1217,1217.0,0277e8a8-7b01-4e4e-99e2-b0740be7d98f,-1.57389,30.054890000000004,"(30.054890000000004, -1.57389)",14.0,1.4975999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.24,0.72,0.0,0.0,0.0,1.4717196240837192e-08,1576.0040283203125,1576.003662109375,3.0,0.0110979420321086,0.1277879538842797,0.3457601551556944,0.0,0.0315698739359982,0.1234780734834608,0.2631181984699924,0.0971878030384656,0.0,0.0,0.516215925008081,0.0024759741435258,0.681614875793457,0.5206030011177063,108.39043677729204,0.3508333290616671,0.6010666666666667,5.166666666666667,3.333333333333333,30291.0,7776.0,15.0,1.0,1.0,1059.5035444748075,25522.0,27834.0,9.0,1.0,1.0,199.1966622555628,1
301,3263,3263.0,82cf7079-f652-413f-a976-a0e13acc6051,-2.525,29.86233333,"(29.86233333, -2.525)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2760.879088626577,601.3967895507812,447.5079650878906,3.0,0.0002794857462269,0.0301844605925097,0.5055897149245389,0.0,0.0146730016769144,0.4443823365008384,0.0048910005589714,0.0,0.0,0.0,0.55072666294019,0.0023419876339254,0.5918407440185547,0.449955940246582,714.32703740336,0.1599999995281298,2.279733333333333,5.583333333333333,3.1666666666666665,2088.0,947.0,197.0,1.0,1.0,4168.267550223485,5639.0,1819.0,19.0,1.0,1.0,10586.682766466092,0
302,2604,2604.0,a1f00a65-0cfb-4f30-b6dd-e691850563fa,-1.58247,29.635140000000003,"(29.635140000000003, -1.58247)",12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1968.334847892416,847.1383666992188,704.8106689453125,11.0,0.0,0.2711402073104201,0.2675031823967994,0.0007274049827241,0.0,0.4606292053100563,0.0,0.0,0.0,0.0,0.5393707946899436,0.0210555778343785,0.7377241849899292,0.3707600831985473,2414.130615345801,0.1783333346247672,0.3569444444444445,4.25,2.833333333333333,4564.0,2539.0,193.0,6.0,2.0,8632.189418107999,31877.0,7198.0,18.0,1.0,1.0,1906.4802363408185,0
303,170,170.0,914f2546-8cae-4927-8f44-5963c039aae3,-1.692305556,29.76105556,"(29.76105556, -1.692305556)",14.0,0.8055555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.0,0.0,0.9666666666666668,0.0,0.0,0.0,2877.563641573354,581.4524536132812,453.3226013183594,3.0,0.0,0.0241610738255033,0.5202301054650048,0.0,0.0049856184084372,0.4506232023010546,0.0,0.0,0.0,0.0,0.5493767976989453,0.0029052374240087,0.6273037791252136,0.4442938268184662,5430.603073279017,0.1241666649778683,0.3090666666666666,4.666666666666667,2.9166666666666665,5067.0,2798.0,23.0,3.0,1.0,4791.524667512079,30960.0,9596.0,451.0,1.0,1.0,16926.801015987003,1
304,3349,3349.0,2cb28171-9d93-4a85-8f51-f4d29a75ba0e,-2.28283,29.78328,"(29.78328, -2.28283)",10.0,2.048888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1666666666666666,0.1333333333333333,0.0,0.0,0.0,1274248.9959829403,4242.18115234375,638.2443237304688,3.0,0.0029160382101558,0.1353443941679235,0.3661136249371543,0.0,0.0202111613876319,0.2401206636500754,0.2193061840120663,0.0159879336349924,0.0,0.0,0.5245852187028658,0.0023299914580059,0.768412172794342,0.606002688407898,225.95204381505027,0.6766666620969772,0.4029333333333333,4.583333333333333,3.1666666666666665,3708.0,1683.0,80.0,23.0,1.0,7732.952788782958,28493.0,18732.0,10.0,1.0,1.0,7616.965846745351,1
305,550,550.0,6be91ab6-5faa-44f2-8b11-99ddb87b5d08,-1.494277778,29.63394444,"(29.63394444, -1.494277778)",13.0,3.9936000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550038.7356185,3246.397216796875,1484.185791015625,13.0,0.0357863765438434,0.1939512128365664,0.2469807383078449,0.0018816928393034,0.0231619282219713,0.0054398029354408,0.0222381881008587,0.4546512025727873,0.0,0.0,0.5017619487495296,0.0035095463386928,0.9523237347602844,0.7764193415641785,170.5598589669549,0.7933333379526933,0.2585185185185185,3.8333333333333335,2.333333333333333,4564.0,2539.0,193.0,6.0,2.0,577.368386027112,14219.0,14707.0,8.0,1.0,1.0,186.535531246569,1
306,600,600.0,f790e857-f6b2-4453-99ba-19c04675054e,-2.4274400000000003,28.97933,"(28.97933, -2.4274400000000003)",14.0,6.160000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.56,0.0,0.0,0.0,273.94261950042886,746.4903564453125,704.9383544921875,3.0,0.0,0.026905132192846,0.5074650077760497,0.0001555209953343,0.0,0.4654743390357698,0.0,0.0,0.0,0.0,0.5345256609642302,0.0095105815495245,0.7596352100372314,0.4355992972850799,2424.724312360967,0.0608333324392636,0.499537037037037,3.1666666666666665,1.75,2570.0,2055.0,34.0,1.0,1.0,6762.42457845273,157221.0,17140.0,269.0,2.0,1.0,6299.344300383071,1
307,1992,1992.0,23397adc-ae6c-42c0-90cb-736e8787af07,-2.66433,29.89756,"(29.89756, -2.66433)",12.0,0.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.92,0.0,0.0,0.0,0.0,3.1274042011779034e-09,550.1577758789062,550.1576538085938,11.0,0.0,0.0639583333333333,0.4316666666666666,0.0,0.044375,0.46,0.0,0.0,0.0,0.0,0.54,0.023364516245253,0.710181713104248,0.3241629004478454,39.73057810310275,0.1158333327621221,0.5244341563786007,4.666666666666667,3.1666666666666665,45858.0,56454.0,15.0,1.0,1.0,16157.401697977331,4030.0,4507.0,19.0,2.0,1.0,8753.639315541906,0
308,1148,1148.0,2cde7fe5-d023-48cd-89e4-4c92b7b87c4d,-2.13561,29.72578,"(29.72578, -2.13561)",14.0,1.6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.28,0.64,0.0,0.0,0.0,8.27842288547092e-10,625.8419799804688,625.8419189453125,11.0,0.000132608407373,0.1284975467444636,0.4259382044821642,0.0,0.0,0.4454316403659992,0.0,0.0,0.0,0.0,0.5545683596340008,0.0117323190952361,0.7219381928443909,0.3994967937469482,2058.553794928244,0.2508333312968413,0.3429629629629629,4.5,3.1666666666666665,10218.0,11880.0,18.0,2.0,1.0,5848.396999809741,9019.0,7910.0,48.0,1.0,1.0,5568.087999966347,1
309,1737,1737.0,da7f3a18-e2cc-4768-a5b9-fe7677b1d8bd,-1.52414,29.98717000000001,"(29.98717000000001, -1.52414)",12.0,0.9983999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.0,0.0,0.0,1736.8090183664067,679.7081909179688,559.2075805664062,3.0,0.0006179196704428,0.0333676622039134,0.4741503604531411,0.0,0.050669412976313,0.4405767250257466,0.0006179196704428,0.0,0.0,0.0,0.5588053553038105,8.886651243726292e-05,0.4002099633216858,0.3736676275730133,4943.563157226992,0.1633333303034305,0.3005333333333333,5.083333333333333,3.583333333333333,6981.0,14525.0,20.0,4.0,1.0,8432.90769101389,25522.0,27834.0,9.0,1.0,1.0,8504.05162605408,1
310,2953,2953.0,efd3e369-4276-414a-8d78-6ccdfae5a789,-1.5995833330000002,30.07675,"(30.07675, -1.5995833330000002)",12.0,1.9788888888888885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.1333333333333333,0.0,0.5333333333333333,0.3,0.0,0.0,0.0,4.656612873077393e-10,325.1617126464844,325.1616516113281,11.0,0.001701162461015,0.127587184576127,0.3524241565069464,0.0,0.0085058123050751,0.4065778281825914,0.1032038559682449,0.0,0.0,0.0,0.4902183158491636,1.5315006901377932e-05,0.7418702244758606,0.7289881110191345,485.51997261407,0.1166666653007268,0.2688,4.0,2.6666666666666665,30291.0,7776.0,15.0,1.0,1.0,2132.058292788512,25522.0,27834.0,9.0,1.0,1.0,3692.05048154543,1
311,515,515.0,7ee1f6ad-775d-4610-82a2-ae28cfaaef36,-2.0645277,29.9722222,"(29.9722222, -2.0645277)",14.0,1.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.28,0.68,0.0,0.0,0.0,260.1216518846743,694.7651977539062,643.1627807617188,11.0,0.0011268512556342,0.0503863490019317,0.4726336123631681,0.0,0.0,0.4758531873792659,0.0,0.0,0.0,0.0,0.524146812620734,0.0007875174547091,0.4852153062820434,0.3962734639644623,5581.71612112616,0.2316666667660077,0.2952777777777778,4.833333333333333,3.5,7329.0,4147.0,23.0,3.0,1.0,1947.1459775068813,14235.0,14283.0,5.0,2.0,1.0,9272.563460066414,0
312,757,757.0,ae3354fb-bf2e-4ae7-ac01-d78fd7cd70a1,-2.0363900000000004,29.38653,"(29.38653, -2.0363900000000004)",14.0,2.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.84,0.0,0.0,0.0,9404.633933377578,992.541015625,721.3991088867188,3.0,0.0,0.0170519757337268,0.4686014100672241,0.0003279226102639,0.0027873421872438,0.3166092802098704,0.1946220691916707,0.0,0.0,0.0,0.4887686505984587,0.0058464398990601,0.5880754590034485,0.3418923914432525,1629.3995755534825,0.1699999999254942,0.3266666666666666,4.5,3.083333333333333,6882.0,469.0,33.0,1.0,1.0,2430.2902641286087,5917.0,1405.0,7.0,1.0,1.0,2127.478509404852,0
313,2409,2409.0,9d172331-a06c-4149-b97b-dd7031c59e82,-1.64378,29.67967,"(29.67967, -1.64378)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2794.144516180051,681.5068969726562,520.1073608398438,3.0,0.0,0.0202485966319166,0.516840417000802,0.0,0.0030072173215717,0.4599037690457097,0.0,0.0,0.0,0.0,0.5400962309542903,0.0117060354612583,0.7380157709121704,0.3987430036067962,2330.087981188729,0.1016666661016642,0.5087037037037038,4.5,2.4166666666666665,26973.0,4841.0,25.0,2.0,2.0,2914.02868340468,31877.0,7198.0,18.0,1.0,1.0,9731.14247540889,0
314,2359,2359.0,0a95e424-756c-4fbf-a499-106e94a8b322,-2.12881,29.81878,"(29.81878, -2.12881)",14.0,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.1,0.8666666666666667,0.0,0.0,0.0,1.471719624083719e-09,647.025146484375,647.0250244140625,11.0,0.0,0.0934296756847588,0.4330364644597547,0.0,0.0,0.4735338598554864,0.0,0.0,0.0,0.0,0.5264661401445135,0.0120254724336897,0.7325919270515442,0.3878864347934723,5345.768790119085,0.2008333367606003,0.3422222222222222,4.833333333333333,3.4166666666666665,3854.0,1554.0,38.0,1.0,1.0,6927.802665222622,17619.0,22219.0,14.0,1.0,1.0,6066.193725287014,0
315,2306,2306.0,ee3dffd7-cac9-49de-8bcd-7798b53f52eb,-1.441722222,30.39019444,"(30.39019444, -1.441722222)",12.0,0.3599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,6.72621859444512e-10,337.0362854003906,337.0362243652344,2.0,0.0,0.2764828063697207,0.2531733210246942,0.0,0.0203092545580429,0.2155550426955919,0.0708516039695361,0.163627971382414,0.0,0.0,0.5499653819524579,6.233115545582911e-05,0.339837372303009,0.3187092542648315,395.8301966087892,0.1391666692992051,0.1696,5.083333333333333,4.0,26765.0,5067.0,29.0,1.0,1.0,11323.929612623551,3305.0,6947.0,18.0,1.0,1.0,11323.929612623551,0
316,473,473.0,d948dec1-9a2f-468b-a20f-38790a280d12,-2.54161,29.07908,"(29.07908, -2.54161)",9.0,7.730709876543208,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55802.11696854844,772.2971801757812,19.99978256225586,3.0,0.0,0.0043816942551119,0.4756572541382668,0.0,0.060856864654333,0.4591041869522882,0.0,0.0,0.0,0.0,0.5408958130477117,7.028603857008437e-05,0.3907182812690735,0.3651020228862762,5717.326238501909,0.0866666664369404,0.2013333333333333,3.333333333333333,2.333333333333333,2570.0,2055.0,34.0,1.0,1.0,9306.52873426562,34027.0,39190.0,6.0,1.0,1.0,10493.904193667826,0
317,2811,2811.0,c2403428-e58a-455a-a954-241ab8a789a6,-1.91444,29.72878,"(29.72878, -1.91444)",14.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,5.748904781577029e-10,332.1546936035156,332.15460205078125,3.0,0.0026307135810588,0.1165734955606708,0.401677079907925,0.0014797763893456,0.0060835251561986,0.3102597829661295,0.1612956264386714,0.0,0.0,0.0,0.528444590595199,0.0142974216033585,0.6982938051223755,0.3722709417343139,3638.026238922592,0.1683333328304191,0.344,3.9166666666666665,2.6666666666666665,50.0,568.0,45.0,1.0,1.0,11919.642092368143,745.0,1855.0,281.0,2.0,1.0,11700.193815005328,1
318,948,948.0,ca78ab83-dd84-42f7-a766-40b084eea596,-2.22,30.72264,"(30.72264, -2.22)",10.0,0.1955555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6326.6631928905845,551.55517578125,358.6332092285156,11.0,0.0010672358591248,0.1491462113127001,0.4210245464247599,0.0,0.0,0.4287620064034151,0.0,0.0,0.0,0.0,0.5712379935965849,0.0094852506932956,0.6213775277137756,0.3551912605762481,6323.741977720054,0.1441666682561238,0.2033333333333332,5.583333333333333,4.5,27698.0,6178.0,23.0,1.0,1.0,6813.635006662092,12886.0,12755.0,22.0,2.0,1.0,6813.635006662092,0
319,3322,3322.0,3f383164-98d5-4b3e-815e-461a33bdcc5d,-1.91669,30.08917000000001,"(30.08917000000001, -1.91669)",11.0,0.5344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.44,0.2,0.0,0.0,0.0,0.0,1150.1325083825693,802.9882202148438,718.0062866210938,11.0,0.0,0.0759865659109991,0.4269521410579345,0.0,0.0,0.4970612930310663,0.0,0.0,0.0,0.0,0.5029387069689337,0.0045619418934723,0.6860526204109192,0.4357824027538299,129.63560100178694,0.1433333315265675,0.5353009259259259,5.666666666666667,3.75,75648.0,13308.0,14.0,3.0,2.0,0.0,119664.0,14848.0,5.0,3.0,2.0,0.0,1
320,2990,2990.0,75c1751d-212a-4f17-aaee-07473f237e23,-1.95622,30.0925,"(30.0925, -1.95622)",12.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.3333333333333333,0.0,0.3666666666666666,0.0,0.0,0.0,0.0,1406863.3406233522,5910.009765625,1812.9052734375,13.0,0.1277655260724194,0.2180408337483104,0.1186597424770577,0.0,0.0234758483317919,0.0322259372554599,0.0601123995162552,0.4197197125987053,0.0,0.0,0.4879419506295795,0.0065399831625998,0.832573652267456,0.5660732388496399,96.07766581559756,3.438333392143249,0.3642592592592593,4.75,2.9166666666666665,47797.0,15554.0,15.0,8.0,4.0,0.0,36953.0,21595.0,6.0,45.0,16.0,0.0,1
321,2842,2842.0,a576fde4-02e2-40d7-af18-f9667d9fc074,-1.47089,29.53283,"(29.53283, -1.47089)",13.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526471.0357024284,3246.397705078125,1484.185791015625,13.0,0.0833481271081129,0.2209006450085804,0.1498313509675128,0.0,0.0297354873069412,0.0,0.0011835019823658,0.4856500384638144,0.0004438132433871,0.0,0.4838156103911474,0.003841214367037,0.9523237347602844,0.7526460886001587,5126.555064898429,2.6658333241939545,0.2392,3.6666666666666665,2.333333333333333,5858.0,400.0,16.0,3.0,2.0,5057.428881075552,30524.0,8555.0,6.0,4.0,2.0,2938.475051550057,1
322,34,34.0,d0efcc9f-048b-41a7-900e-aaa6f4d9bc8a,-2.55556,29.70481,"(29.70481, -2.55556)",12.0,0.5155555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.8666666666666667,0.1,0.0,0.0,0.0,1820.4672809640567,873.416015625,760.37841796875,3.0,0.0050012503125781,0.0541385346336584,0.4334833708427106,0.0003750937734433,0.0265066266566641,0.3973493373343336,0.0648912228057014,0.0,0.0,0.0,0.5195048762190547,0.0080457543291683,0.7212797999382019,0.4507190883159637,59.08204308734915,0.2616666667163371,0.4144,4.333333333333333,2.6666666666666665,2483.0,880.0,1.0,1.0,1.0,4287.717446359018,7390.0,2606.0,25.0,1.0,1.0,5103.582344689315,1
323,1493,1493.0,16f837ae-4ffd-49da-8923-552c1bcb04b5,-1.6068055,29.653416600000003,"(29.653416600000003, -1.6068055)",14.0,0.1288888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.9666666666666668,0.0,0.0,0.0,498.44183124031537,673.314697265625,617.4024047851562,3.0,0.0,0.0102191743982788,0.5443054995293801,0.0,0.0,0.4454753260723409,0.0,0.0,0.0,0.0,0.554524673927659,0.0079478549855291,0.6637315154075623,0.3954885005950928,2337.1913055650634,0.2199999969452619,0.4296296296296296,4.666666666666667,3.083333333333333,49740.0,3412.0,362.0,1.0,1.0,7403.078067672353,31877.0,7198.0,18.0,1.0,1.0,4814.703964428501,0
324,1955,1955.0,9ce75c19-e312-49b0-bde9-774717e0e381,-1.7128900000000002,30.41086,"(30.41086, -1.7128900000000002)",10.0,3.328888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333333333333333,0.0,0.1666666666666666,0.4,0.0,0.0,0.0,450.6732294157516,715.623779296875,653.0034790039062,11.0,0.0002262443438914,0.0771493212669683,0.4418552036199095,0.0,0.0110859728506787,0.469683257918552,0.0,0.0,0.0,0.0,0.530316742081448,0.0049206384619553,0.6528876423835754,0.410330593585968,414.5066571952775,0.1949999996771414,0.4535185185185186,6.25,4.5,5687.0,495.0,34.0,5.0,2.0,9190.404409509072,18533.0,31556.0,36.0,3.0,1.0,9878.708076483288,0
325,822,822.0,86f2d1e8-b29f-447e-90fc-d74aa306ffd1,-2.2416111,29.526944399999994,"(29.526944399999994, -2.2416111)",12.0,1.5061728395061724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6111111111111112,0.1388888888888889,0.0,0.0,0.0,1106.8337017301044,377.7326049804688,259.2783203125,11.0,0.0045314109165808,0.1796086508753862,0.3658084449021627,0.0,0.0,0.4500514933058702,0.0,0.0,0.0,0.0,0.5499485066941298,3.681000976819683e-06,0.7268005609512329,0.7204585075378418,4372.285280559332,0.107500002409021,0.5893518518518518,4.666666666666667,2.9166666666666665,1671.0,914.0,476.0,1.0,1.0,11458.208316568238,34299.0,39280.0,6.0,5.0,1.0,24416.02458724897,1
326,148,148.0,b6cb5d2d-5fbf-468d-b6e9-4357222d084b,-2.719166667,29.70997222,"(29.70997222, -2.719166667)",12.0,0.5376000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.16,0.0,0.0,0.0,414.6566848812372,478.00238037109375,412.1199645996094,11.0,0.0,0.1074179164977705,0.4057559789217673,0.0,0.0056749087961086,0.4811511957843534,0.0,0.0,0.0,0.0,0.5188488042156465,0.0021026463694258,0.7451347708702087,0.6086524128913879,3296.871088709798,0.0341666693178315,0.3526877572016461,3.75,2.25,2917.0,1915.0,224.0,1.0,1.0,9874.35400176439,3129.0,3464.0,14.0,2.0,1.0,10272.668812175414,1
