,Unnamed: 0.2,Unnamed: 0_x,giga_id_school,lat,lon,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.max,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity,boundary_Bugesera,boundary_Burera,boundary_Gakenke,boundary_Gasabo,boundary_Gatsibo,boundary_Gicumbi,boundary_Gisagara,boundary_Huye,boundary_Kamonyi,boundary_Karongi,boundary_Kayonza,boundary_Kicukiro,boundary_Kirehe,boundary_Muhanga,boundary_Musanze,boundary_Ngoma,boundary_Ngororero,boundary_Nyabihu,boundary_Nyagatare,boundary_Nyamagabe,boundary_Nyamasheke,boundary_Nyanza,boundary_Nyarugenge,boundary_Nyaruguru,boundary_Rubavu,boundary_Ruhango,boundary_Rulindo,boundary_Rusizi,boundary_Rutsiro,boundary_Rwamagana,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance,Unnamed: 0_y,primary_sum,primary_mean,primary_min,primary_max,primary_variance,sec_sum,sec_mean,sec_min,sec_max,sec_variance
454,454,2054.0,23081b64-9595-44d2-8fa3-8cbd6d2d57a4,-1.82,30.45,"(30.45, -1.82)",10.0,0.6016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.8,0.0,0.16,0.0,0.0,0.0,0.0,386.68692959314734,702.8654174804688,631.0691528320312,11.0,0.0011317017965766,0.0608289715659923,0.4157589475173291,0.000141462724572,0.0523412080916678,0.4697977083038619,0.0,0.0,0.0,0.0,0.5302022916961381,0.0022515928259152,0.4936586022377014,0.3335728347301483,393.6568496885378,0.2800000018129746,0.2557333333333333,5.666666666666667,4.333333333333333,5687.0,495.0,34.0,5.0,2.0,4042.916835245211,18533.0,31556.0,36.0,3.0,1.0,3525.83856108926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.6,0.84,2.45,2718,422.082931518555,105.520732879639,96.2702560424805,113.908256530762,45.0804354321881,423.385459899902,105.846364974976,96.3598480224609,114.014259338379,43.9379258691151
455,455,1590.0,030e802a-85e3-4698-aca0-2d672eef2bde,-2.28581,29.25403,"(29.25403, -2.28581)",9.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.48,0.0,0.0,0.0,728.1573280907569,557.4920654296875,476.4254760742188,11.0,0.0001538461538461,0.0616923076923076,0.4593846153846154,0.0026153846153846,0.0078461538461538,0.4683076923076923,0.0,0.0,0.0,0.0,0.5316923076923077,0.0182147074755027,0.7306051254272461,0.3648397028446197,2999.983211784944,0.116666666076829,0.4513888888888889,4.083333333333333,2.1666666666666665,19966.0,3758.0,31.0,9.0,1.0,7784.577634083767,11733.0,11456.0,7.0,2.0,1.0,18083.65240256768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25.7,19.31,4.7,2232,354.761428833008,88.690357208252,77.3169708251953,106.981582641602,122.242686193567,346.942428588867,86.7356071472168,76.1864166259766,104.284324645996,111.100813356301
456,456,2526.0,1d0a2d3b-74a1-44f3-b983-f5eb16d466b9,-1.927722222,29.48327778,"(29.48327778, -1.927722222)",12.0,1.8888888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.1666666666666666,0.0,0.0,0.0,0.4628358517980409,340.5010986328125,338.4706115722656,11.0,0.0002044989775051,0.1143149284253578,0.4214723926380368,0.0004089979550102,0.0008179959100204,0.4627811860940695,0.0,0.0,0.0,0.0,0.5372188139059305,0.0124635578318393,0.6880452036857605,0.351820707321167,7782.338652033662,0.1000000021109978,0.2947222222222222,4.5,3.083333333333333,6882.0,469.0,33.0,1.0,1.0,16551.872308178317,745.0,1855.0,281.0,2.0,1.0,15429.814677819046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.84,15.01,8.03,3207,306.258056640625,76.5645141601562,70.6251983642578,81.3281707763672,17.6514637019718,285.49787902832,71.3744697570801,65.837760925293,75.8152084350586,15.3394981611491
457,457,1724.0,dc0cc5e3-245e-411b-8bea-9a7b8beb8234,-2.26131,29.21694,"(29.21694, -2.26131)",14.0,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.84,0.0,0.0,0.0,8.278422885470919e-10,668.4483032226562,668.4482421875,3.0,0.0089238287474768,0.1285456283862743,0.3760756400722405,0.0,0.017528949325401,0.261553171146287,0.1736959524062467,0.0325082332943801,0.0,0.0,0.5310740465313928,0.0091385137077888,0.7021136283874512,0.424518346786499,99.52086825986042,0.1366666679581006,0.336,3.8333333333333335,2.1666666666666665,19966.0,3758.0,31.0,9.0,1.0,3615.084989336584,11733.0,11456.0,7.0,2.0,1.0,15276.558034908589,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25.12,16.74,0.82,2373,530.839256286621,132.709814071655,103.098609924316,147.569290161133,324.72991491311,532.96989440918,133.242473602295,103.512420654297,148.161590576172,327.341928993977
458,458,2915.0,a96890c6-9f86-433b-b162-e37abaac0bf0,-2.039,29.95544444,"(29.95544444, -2.039)",9.0,0.062222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,376.2317178151628,525.0263671875,476.1319580078125,11.0,0.0,0.0237935656836461,0.4597855227882037,0.0,0.0541219839142091,0.462298927613941,0.0,0.0,0.0,0.0,0.537701072386059,0.0001234232991983,0.3934076130390167,0.3579127192497253,4534.487854197978,0.2499999962747096,0.2038888888888888,5.666666666666667,4.5,7329.0,4147.0,23.0,3.0,1.0,653.5300917312122,14235.0,14283.0,5.0,2.0,1.0,7204.082214100953,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.12,6.36,5.99,3613,345.997802734375,86.4994506835938,82.5199127197266,89.7187347412109,7.97253586561419,365.334320068359,91.3335800170898,87.1316375732422,94.732780456543,8.88856258676969
459,459,1909.0,99d6d3c4-cbfb-4711-85fe-121dd1132ced,-2.154722222,30.42916667,"(30.42916667, -2.154722222)",9.0,0.2322222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.3666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,12.86810882923044,567.8657836914062,558.296630859375,11.0,0.0023379052369077,0.0978802992518703,0.4000935162094763,0.0,0.0130922693266832,0.4865960099750623,0.0,0.0,0.0,0.0,0.5134039900249376,0.0004316474581879,0.4563601315021515,0.390007734298706,287.6859066061047,0.2258333334078391,0.1861333333333333,5.333333333333333,4.333333333333333,5126.0,380.0,19.0,1.0,1.0,3895.123212908321,2206.0,3000.0,85.0,4.0,1.0,4258.408873239401,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.85,8.58,6.08,2569,422.364059448242,84.4728118896484,66.0137634277344,98.3003616333008,148.553797580875,429.744132995605,85.9488265991211,67.1840972900391,100.043090820312,153.290689013144
460,460,1966.0,76c01f87-30bb-47c0-a219-9104b1d39eda,-1.969777778,30.12297222,"(30.12297222, -1.969777778)",13.0,0.6624000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,2566885.288128952,6586.85986328125,2736.861572265625,13.0,0.1990960625095756,0.1777616056381185,0.0745748429600122,0.0,0.039834533476329,0.0030641948827945,0.0161636280067412,0.4787804504366478,0.0,0.0031407997548644,0.4912670445840355,0.003300725266359,0.9373972415924072,0.7658104300498962,737.7145131764596,8.314999977747599,0.3123148148148147,4.416666666666667,3.1666666666666665,23882.0,502.0,27.0,1.0,1.0,0.0,41324.0,11849.0,7.0,24.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9,0.06,0.07,2628,2158.90664672852,539.726661682129,497.146392822266,579.71337890625,981.543446430645,3054.31298828125,763.578247070312,705.771057128906,813.400146484375,2205.65523003973
461,461,1977.0,da6c0b43-8be3-4099-be6f-3af71432cd66,-1.6279166669999998,29.92691667,"(29.92691667, -1.6279166669999998)",14.0,0.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.0,1100.0714096927347,790.7672119140625,687.611328125,3.0,0.0044203081586259,0.0428138418792624,0.4713311442283405,0.0018944177822682,0.0275322051022985,0.3684011113917656,0.0836069714574387,0.0,0.0,0.0,0.5479919171507956,1.9262858164943085e-05,0.4194671809673309,0.4063678681850433,249.29647806402176,0.1491666678339242,0.8966666666666665,5.416666666666667,3.333333333333333,20323.0,6266.0,18.0,1.0,1.0,4909.65374626033,16304.0,8717.0,20.0,1.0,1.0,7192.446961460311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,35.7,7.63,5.9,2639,432.195724487305,108.048931121826,87.8936920166016,119.630592346191,145.851419710336,399.104049682617,99.7760124206543,85.1837615966797,109.296493530273,85.7298246860883
462,462,1448.0,f754d211-3759-47c5-9d7c-581d9b19fc2d,-2.008805556,29.37730556,"(29.37730556, -2.008805556)",14.0,0.1288888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.9666666666666668,0.0,0.0,0.0,561.1508274600686,685.2833251953125,612.515869140625,11.0,0.0,0.0271436525612472,0.4671492204899777,0.0,0.0238028953229398,0.4819042316258352,0.0,0.0,0.0,0.0,0.5180957683741648,0.0041353087354735,0.670083224773407,0.4349311590194702,1830.6128646084107,0.1641666659464438,0.3996296296296296,4.5,2.9166666666666665,67424.0,10820.0,42.0,34.0,3.0,5590.687469014934,5917.0,1405.0,7.0,1.0,1.0,5363.558002587607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6.29,2.43,0.52,2085,394.071334838867,98.5178337097168,82.4937057495117,116.471817016602,163.113701775801,375.806816101074,93.9517040252686,78.6702651977539,111.073554992676,148.344086125591
463,463,155.0,db474824-4627-4c0c-acd4-f2d7205987ed,-1.319194444,30.22186111,"(30.22186111, -1.319194444)",10.0,0.6399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,114.94552112867434,528.5751342773438,496.8110961914063,11.0,0.0012224938875305,0.1681802305274188,0.3049249039469088,0.0,0.0,0.5256723716381418,0.0,0.0,0.0,0.0,0.4743276283618582,0.010750194694584,0.6809906363487244,0.3735827207565307,4273.268483179403,0.2000000025145709,0.3326851851851851,5.166666666666667,3.75,10149.0,976.0,17.0,1.0,1.0,9096.294112111658,3505.0,2987.0,36.0,2.0,1.0,9096.294112111658,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,68.12,7.73,6.76,239,314.918510437012,78.7296276092529,74.0019683837891,86.2195510864258,22.0224274287866,279.414215087891,69.8535537719727,65.6588973999023,76.4990539550781,17.3366755886527
464,464,1610.0,faa62cf4-cade-4f72-a3cf-da7aac42a7fc,-1.60833,30.125,"(30.125, -1.60833)",14.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,1243.433984720872,563.5122680664062,423.9365234375,11.0,0.0003293265272517,0.0518689280421537,0.4719249135517866,0.0,0.0,0.4758768318788078,0.0,0.0,0.0,0.0,0.5241231681211922,0.0117277845517635,0.7108545899391174,0.4009034335613251,3297.2009250623,0.2250000039736429,0.3157333333333333,5.416666666666667,4.0,30291.0,7776.0,15.0,1.0,1.0,6838.812418924674,25522.0,27834.0,9.0,1.0,1.0,8760.871371458588,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35.03,6.51,3.28,2252,406.082733154297,101.520683288574,76.2269821166992,146.152328491211,787.934610394324,370.672050476074,92.6680126190186,69.5799331665039,133.407745361328,656.509140610357
465,465,359.0,e10716ad-30bd-435e-a86d-8c62a0243398,-2.3723611,29.67575,"(29.67575, -2.3723611)",12.0,0.2488888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,1051.5023614372597,501.49072265625,424.9046020507813,3.0,0.0006897740989825,0.0600103466114847,0.476633902396965,0.0001724435247456,0.0,0.462493533367822,0.0,0.0,0.0,0.0,0.5375064666321779,0.0096352408934153,0.6933119893074036,0.4069837033748626,7158.563135471122,0.154999998708566,0.5276851851851851,4.5,2.75,9645.0,24848.0,21.0,14.0,3.0,7254.871379421424,4333.0,2054.0,20.0,1.0,1.0,7858.303759880358,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49.22,12.4,8.25,586,259.299533843994,64.8248834609985,55.3857421875,76.6045379638672,58.8693022451944,248.713920593262,62.1784801483154,52.2472610473633,75.811279296875,73.545528622908
466,466,1743.0,720bf7af-0efa-44f4-937a-e8b121d2e4ba,-1.863511,30.287631,"(30.287631, -1.863511)",10.0,1.8304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.08,0.12,0.0,0.0,0.0,4.231193919240693e-09,779.4151611328125,779.4149169921875,3.0,0.0003542958370239,0.0533215234720992,0.4563330380868025,0.0,0.0384410983170947,0.4515500442869796,0.0,0.0,0.0,0.0,0.5484499557130204,0.0042454195784849,0.5952989459037781,0.3915178775787353,2452.2525667552613,0.2233333351711431,0.5792,5.833333333333333,4.166666666666667,12960.0,852.0,29.0,10.0,2.0,7010.94942129719,19009.0,9116.0,258.0,3.0,1.0,6386.499518522491,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,18.08,3.28,3.29,2392,410.512664794922,102.62816619873,96.4775695800781,105.045021057129,12.6625132547633,412.679847717285,103.169961929321,96.9869003295898,105.599571228027,12.7965394040912
467,467,2442.0,dd62a3c6-77d3-48bc-b24c-5bf1f83e45f8,-1.6386900000000002,29.63478,"(29.63478, -1.6386900000000002)",14.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,17.94060918357637,617.4024658203125,608.09033203125,11.0,0.0,0.0109842462783639,0.4486197427373898,0.0007226477814713,0.0728428963723081,0.4627836392542275,0.0,0.0,0.0,0.0,0.5331695331695332,0.0054055811796258,0.6448871493339539,0.4034327268600464,5022.992571203108,0.0933333334202567,0.488,4.083333333333333,2.1666666666666665,26973.0,4841.0,25.0,2.0,2.0,7387.806828468319,31877.0,7198.0,18.0,1.0,1.0,8167.121825984119,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.3,11.28,8.25,3119,475.655792236328,118.913948059082,113.068893432617,125.861717224121,22.2095686922839,489.510269165039,122.37756729126,116.803634643555,129.950119018555,28.9192199552635
468,468,786.0,94750925-c4b1-4342-a58e-7496e56b102d,-2.43583,29.01797,"(29.01797, -2.43583)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6107.895966166722,721.2457885742188,491.0798645019531,3.0,0.0,0.0258964143426294,0.4986209010113392,0.0003064664419246,0.0072019613852283,0.4679742568188783,0.0,0.0,0.0,0.0,0.5320257431811216,6.725189013247047e-05,0.3976564407348633,0.370684951543808,1040.1815893416754,0.1349999997764825,0.1125,3.5,2.833333333333333,2570.0,2055.0,34.0,1.0,1.0,4547.72588827752,34027.0,39190.0,6.0,1.0,1.0,8873.48515988135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.48,7.73,2.55,1270,346.802150726318,86.7005376815796,62.663143157959,105.293479919434,279.08776631467,336.545627593994,84.1364068984985,62.2734565734863,99.6245193481445,215.228638545977
469,469,86.0,ae279433-fddb-4ce1-80c6-98f610d1f963,-1.64556,30.13689,"(30.13689, -1.64556)",12.0,2.798611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,0.1388888888888889,0.0,0.3888888888888889,0.3888888888888889,0.0,0.0,0.0,28.86308965592841,563.5122680664062,546.8113403320312,3.0,0.0004670714619336,0.0286081270434376,0.5135450723960766,0.0,0.0052545539467538,0.4521251751517982,0.0,0.0,0.0,0.0,0.5478748248482018,0.0012817645503362,0.7383948564529419,0.6240922212600708,1285.6619287277083,0.2466666639472047,0.3047999999999999,5.083333333333333,3.8333333333333335,30291.0,7776.0,15.0,1.0,1.0,10320.540781610573,25522.0,27834.0,9.0,1.0,1.0,12100.575825429834,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31.02,10.05,3.16,147,316.273643493652,63.2547286987305,47.2403678894043,74.9121246337891,101.329239895641,287.139888763428,57.4279777526855,42.961727142334,66.984504699707,79.7181037877942
470,470,2574.0,9ed8ba43-5383-492d-b812-24c7771e0846,-2.23853,29.79094000000001,"(29.79094000000001, -2.23853)",9.0,3.2622222222222232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,12558020.069872648,10475.2958984375,1487.08349609375,13.0,0.1035356443625475,0.2319474835886214,0.0811931360128987,0.0,0.021651502936773,0.002591270298284,0.0419785788322008,0.4671196591039963,0.0485431302545203,0.0,0.4383277669008407,0.0063227421869006,0.8803386688232422,0.6216493248939514,150.99691259488463,1.271666665871938,0.3921296296296297,4.0,2.333333333333333,3708.0,1683.0,80.0,23.0,1.0,12736.12957722278,28493.0,18732.0,10.0,1.0,1.0,12624.807004197835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,31.42,0.11,2.42,3259,2160.29827880859,540.074569702148,458.049041748047,688.848754882812,7772.50843027071,2246.81988525391,561.704971313477,476.394226074219,716.437744140625,8407.57307449053
471,471,1169.0,0fac17a0-fc61-41e0-b57d-8677813e471b,-1.55753,29.36497,"(29.36497, -1.55753)",9.0,0.032222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.418377623882,1222.3048095703125,1089.68310546875,11.0,0.0,0.0456636760984587,0.4300667126754083,0.0,0.031055900621118,0.4932137106050149,0.0,0.0,0.0,0.0,0.506786289394985,2.453985701657125e-05,0.7794632315635681,0.7654150128364563,444.2994298642188,0.120000001663963,0.4716666666666667,4.5,2.833333333333333,16778.0,13886.0,19.0,3.0,1.0,4837.680538096198,18796.0,5823.0,217.0,6.0,1.0,6747.383796881197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,29.15,15.53,5.2,1781,856.440292358398,214.1100730896,185.907409667969,233.018569946289,315.262260369069,746.681594848633,186.670398712158,162.082092285156,203.155639648438,239.634257591024
472,472,2081.0,3216aa41-7280-4afd-8553-c575cb51afc9,-2.15536,29.788190000000004,"(29.788190000000004, -2.15536)",14.0,3.0933333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.066666667,0.6666666666666666,0.0,0.0,0.0,577.0790241022169,688.4103393554688,625.8418579101562,11.0,0.0,0.159637439881613,0.3527561968183499,0.0,0.0,0.487606363300037,0.0,0.0,0.0,0.0,0.512393636699963,0.0103120666329373,0.7110220193862915,0.4057192802429199,2591.485146069945,0.2374999957780043,0.3981333333333333,4.666666666666667,3.1666666666666665,3854.0,1554.0,38.0,1.0,1.0,8304.315789130485,17619.0,22219.0,14.0,1.0,1.0,7636.3215574188625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,24.01,3.34,3.78,2745,250.550846099854,62.6377115249634,57.3431587219238,70.5328826904297,27.0457948238209,266.052028656006,66.5130071640015,61.1643562316895,74.0030899047852,25.8586533746302
473,473,319.0,40b181cb-d87f-4857-a233-1088f7c84d42,-2.783361111,29.60113889,"(29.60113889, -2.783361111)",12.0,1.4413580246913582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.6388888888888888,0.1944444444444444,0.0,0.0,0.0,1189.9472765674907,580.865478515625,471.2115783691406,11.0,0.0013860013860013,0.0945945945945946,0.4301801801801801,0.0,0.0,0.4738392238392238,0.0,0.0,0.0,0.0,0.5261607761607762,1.320940445421254e-05,0.7460219264030457,0.7322913408279419,1928.326715650857,0.1450000011051694,0.2378666666666666,3.9166666666666665,2.6666666666666665,6301.0,3515.0,33.0,1.0,1.0,9555.042760253513,14089.0,13894.0,11.0,1.0,1.0,15554.761223993151,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,83.72,7.57,7.32,534,270.997947692871,67.7494869232178,66.1891326904297,69.2519378662109,1.18064325469823,228.77375793457,57.1934394836426,55.8762054443359,58.4617919921875,0.841391532907437
474,474,679.0,4adae6a5-fbbd-49bc-8f52-9ac0c92e83b7,-2.406416667,28.94466667,"(28.94466667, -2.406416667)",9.0,0.2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.88,0.04,0.04,0.0,0.0,0.0,0.0,0.0,13.280207443384477,1106.203369140625,1094.6075439453125,3.0,0.0003194377894904,0.0415269126337645,0.4994409838683916,0.0,0.0014374700527072,0.4181440664430602,0.0391311292125858,0.0,0.0,0.0,0.5427248043443539,0.0038435951433713,0.73841392993927,0.5301943421363831,3619.809326230518,0.0875000002173086,0.2526851851851852,3.25,1.9166666666666667,3973.0,7809.0,42.0,3.0,1.0,6304.93516320786,157221.0,17140.0,269.0,2.0,1.0,2095.332743960896,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,10.86,7.06,4.99,1059,659.160690307617,164.790172576904,154.340484619141,177.811462402344,93.5183483459259,661.392486572266,165.348121643066,154.863052368164,178.413513183594,94.1527864856762
