,Unnamed: 0.2,giga_id_school,lat,lon,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.max,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity,boundary_Bugesera,boundary_Burera,boundary_Gakenke,boundary_Gasabo,boundary_Gatsibo,boundary_Gicumbi,boundary_Gisagara,boundary_Huye,boundary_Kamonyi,boundary_Karongi,boundary_Kayonza,boundary_Kicukiro,boundary_Kirehe,boundary_Muhanga,boundary_Musanze,boundary_Ngoma,boundary_Ngororero,boundary_Nyabihu,boundary_Nyagatare,boundary_Nyamagabe,boundary_Nyamasheke,boundary_Nyanza,boundary_Nyarugenge,boundary_Nyaruguru,boundary_Rubavu,boundary_Ruhango,boundary_Rulindo,boundary_Rusizi,boundary_Rutsiro,boundary_Rwamagana,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance
262,262,7c85f7bd-fa84-438e-ad8d-b66d790cb61b,-1.63336,29.75522,"(29.75522, -1.63336)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1379.9600952189778,639.5303344726562,519.4323120117188,3.0,0.0,0.0199735886431165,0.5326840541432816,0.0001650709805216,0.0,0.4471772862330802,0.0,0.0,0.0,0.0,0.5528227137669198,3.8784230214533526e-05,0.3962346613407135,0.3776962459087372,1970.0104371458287,0.1366666679581006,0.5453333333333333,4.916666666666667,2.833333333333333,458.0,903.0,105.0,2.0,1.0,6060.277896530422,30960.0,9596.0,451.0,1.0,1.0,11296.662833478244,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20.1,2.53,1.66
263,263,6cd769a2-c555-491c-987d-a791a3d0de52,-1.89578,29.8525,"(29.8525, -1.89578)",9.0,5.528888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.033333333,0.0,0.066666667,0.3666666666666666,0.0,0.0,0.0,2174.885269483965,379.37152099609375,269.33135986328125,11.0,0.0009067553271875,0.0615082363608886,0.4065286383557503,0.002569140093698,0.0474535287894816,0.4810337010729938,0.0,0.0,0.0,0.0,0.5189662989270062,0.0019566065306503,0.4839065670967102,0.3399094343185425,3845.3829998066494,0.1866666652883092,0.8468518518518517,5.75,3.5,18641.0,4109.0,28.0,15.0,1.0,12292.281524706015,4912.0,9447.0,11.0,2.0,1.0,13769.807911454698,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.49,8.27,9.54
264,264,895790a8-d29b-4511-8059-4f2fb7fa9985,-1.8317222,29.3875277,"(29.3875277, -1.8317222)",14.0,16.0384,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.56,0.0,0.0,0.0,34731.32319641486,769.4052124023438,155.71957397460938,3.0,0.0,0.0810266733769501,0.4911927528938097,0.0,0.0,0.42778057372924,0.0,0.0,0.0,0.0,0.57221942627076,0.013246768464936,0.7423251867294312,0.398153007030487,7556.398227356605,0.1075000005463758,0.6569444444444444,4.083333333333333,2.1666666666666665,5785.0,1431.0,37.0,5.0,2.0,13498.96649954682,202464.0,19776.0,298.0,1.0,1.0,10295.244478462728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,25.27,15.18,11.2
265,265,91cc301d-de6a-4297-abce-831f0f4400b8,-2.521138889,29.67880556,"(29.67880556, -2.521138889)",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4300.297161087209,757.5503540039062,558.4701538085938,11.0,0.0,0.0836050993181144,0.4183219685739697,0.0001482359916987,0.0275718944559739,0.4368514675363178,0.0335013341239252,0.0,0.0,0.0,0.5296471983397569,6.6989711153956864e-06,0.7417493462562561,0.7343633770942688,1336.611315879867,0.1466666695972283,0.3453333333333333,3.8333333333333335,2.333333333333333,2483.0,880.0,1.0,1.0,1.0,2103.434891973863,4603.0,4623.0,14.0,1.0,1.0,7284.914016267578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61.82,9.49,1.97
266,266,537ffa26-3b5b-4b86-82b5-c5468f3579da,-1.9411388,29.927166600000003,"(29.927166600000003, -1.9411388)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1279.7933195539647,714.1295166015625,583.77587890625,3.0,0.0,0.032377428307123,0.5093432007400555,0.0,0.0,0.4569842738205365,0.0,0.0,0.0,0.0,0.5417206290471785,0.0023842145183077,0.747343897819519,0.5877630114555359,1887.115049659704,0.1458333345750967,0.3533333333333333,4.25,2.75,18641.0,4109.0,28.0,15.0,1.0,3011.975115064531,11647.0,14293.0,7.0,1.0,1.0,4939.317284702925,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.47,1.49,5.42
267,267,b4d1982a-0e1d-4ecd-8558-0e133ab14e90,-2.362,30.52117,"(30.52117, -2.362)",9.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.609693338841568e-10,447.7210998535156,447.7210693359375,11.0,0.0009603072983354,0.1035531370038412,0.3836427656850192,0.0,0.0422535211267605,0.4695902688860435,0.0,0.0,0.0,0.0,0.5304097311139565,0.0013155754126436,0.751544713973999,0.6242839694023132,3395.628723892461,0.170833334326744,0.3362666666666666,5.666666666666667,4.333333333333333,16129.0,1714.0,36.0,1.0,1.0,11071.458467831952,12886.0,12755.0,22.0,2.0,1.0,20174.326632207554,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,57.75,8.82,10.53
268,268,9e8db5c5-3474-49ed-93b5-391afd54b080,-2.039277778,29.94636111,"(29.94636111, -2.039277778)",14.0,0.4224000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.0,0.0,0.0,0.248240151155142,644.887451171875,643.302001953125,11.0,0.0,0.0499488229273285,0.4501535312180143,0.0,0.011668372569089,0.4853633572159672,0.0028659160696008,0.0,0.0,0.0,0.5117707267144319,2.290596752783393e-05,0.4042324721813202,0.3883207440376282,4045.2531953578064,0.2016666705409685,0.6901851851851851,4.916666666666667,2.833333333333333,7329.0,4147.0,23.0,3.0,1.0,1544.1985937385666,14235.0,14283.0,5.0,2.0,1.0,7775.323702609646,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.73,6.04,5.58
269,269,c3dc8aea-2e24-4c22-be12-54fdbb823ab7,-1.949,30.051,"(30.051, -1.949)",13.0,1.0399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,43754436.4223396,21226.87109375,3727.476318359375,1.0,0.3036511045815649,0.1152736968114049,0.0278866035477201,0.0008433997170529,0.0647513331156817,0.0,0.0,0.1687887691805419,0.283273479159865,0.0255740559364457,0.5124061377734247,0.0025468916214642,0.9444350004196168,0.8042784929275513,584.7629730888293,3.008333384990692,0.296,4.833333333333333,3.1666666666666665,12362.0,3744.0,235.0,3.0,3.0,0.0,9182.0,10461.0,15.0,6.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.62,0.11,0.14
270,270,30f7572d-0af1-4607-94d1-5b24a8631c54,-1.949696,30.101504,"(30.101504, -1.949696)",13.0,1.2322222222222228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.033333333,0.0,0.0,0.0,0.0,0.0,0.0,2228649.436053488,8934.689453125,4184.5947265625,13.0,0.1226740179186767,0.2415756828321665,0.1092168740251732,0.0,0.0429467880590518,0.0020312670027929,0.0034458993797381,0.3777431172693968,0.0888679313721934,0.0,0.5164133628350683,0.0017112306467884,0.9373972415924072,0.8083567023277283,64.51789986109361,11.68666660785675,0.5742592592592592,4.916666666666667,3.083333333333333,24675.0,30955.0,39.0,1.0,1.0,0.0,5720.0,13107.0,15.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.27,0.12,0.19
271,271,83c0e336-a4c4-4e5a-a8cb-ee8b01320e5b,-2.096972222,29.84247222,"(29.84247222, -2.096972222)",14.0,1.3056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.36,0.6,0.0,0.0,0.0,10.781055778632927,670.4822998046875,660.0947875976562,11.0,0.0002629157355067,0.0826869988168791,0.4331536742474037,0.0,0.0,0.4838964112002103,0.0,0.0,0.0,0.0,0.5161035887997897,0.0008773828300682,0.4673501253128052,0.3858891725540161,1295.0521392437051,0.2575000040233134,0.2949333333333333,4.583333333333333,3.1666666666666665,1191.0,6.0,23.0,1.0,1.0,5412.816046167574,17619.0,22219.0,14.0,1.0,1.0,6611.391156713306,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15.19,6.15,5.34
272,272,6e23ce2b-7d08-4d4b-afad-c78c04884626,-1.80083,30.43833,"(30.43833, -1.80083)",10.0,0.9696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.64,0.0,0.28,0.0,0.0,0.0,0.0,653.7042122259736,718.4974975585938,638.0784301757812,11.0,0.0009535918626827,0.0842339478703115,0.3817546090273363,0.0,0.0,0.5330578512396694,0.0,0.0,0.0,0.0,0.4669421487603306,0.0010742633968629,0.497496098279953,0.3930965662002563,984.1607685892258,0.2974999966099858,0.4890666666666666,6.166666666666667,4.5,5687.0,495.0,34.0,5.0,2.0,2952.28786548128,18533.0,31556.0,36.0,3.0,1.0,1914.585007399174,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.59,2.31,4.89
273,273,04d23c82-b8e9-43fb-953f-a596747f8616,-1.697083333,29.34725,"(29.34725, -1.697083333)",14.0,3.9744000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.04,0.32,0.36,0.0,0.0,0.0,4.231193919240693e-09,876.9962768554688,876.99609375,3.0,0.0054575130062225,0.1164439457308987,0.3470876262368663,0.0016321534224217,0.038202591043558,0.0221360807915944,0.0233601958584106,0.2163623380597776,0.2276343976333775,0.0,0.5088238294399674,0.0049770995520265,0.6931617856025696,0.4536601901054382,74.23913047788665,0.2483333341466883,0.5624999999999999,4.333333333333333,1.9166666666666667,9248.0,1100.0,39.0,2.0,1.0,1103.9326291922082,7213.0,10508.0,129.0,4.0,2.0,3977.06765869716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,38.41,0.55,1.05
274,274,19b5d70a-1457-45b1-b6da-b2d370e31930,-1.91731,30.17811,"(30.17811, -1.91731)",12.0,0.4622222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.1333333333333333,0.0,0.0,0.0,36616.929561375226,1482.4833984375,1053.823974609375,3.0,0.0004123711340206,0.0449484536082474,0.4489690721649484,0.0,0.0,0.2476288659793814,0.258041237113402,0.0,0.0,0.0,0.4943298969072165,0.0014147292496732,0.65814208984375,0.5342486500740051,2000.9895292550088,0.7616666654745737,0.3879999999999999,4.666666666666667,3.25,74053.0,21637.0,13.0,3.0,1.0,1687.1859649568871,12058.0,1230.0,13.0,2.0,1.0,2297.5560184558854,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.0,2.36,2.54
275,275,5aa45d03-6984-404c-a141-42cfb6d4fd44,-2.61433,29.21042000000001,"(29.21042000000001, -2.61433)",9.0,1.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.8,0.0,0.0,0.0,0.04,0.0,0.0,0.0,16824.603936837713,501.9729309082031,97.8329086303711,3.0,0.0,0.0256664600123992,0.4736515809051457,0.0,0.0264104153750774,0.2942343459392436,0.1800371977681339,0.0,0.0,0.0,0.5257284562926224,0.0061270409905868,0.7291502952575684,0.446757048368454,10410.256129297975,0.130833335686475,0.4466949588477365,3.8333333333333335,2.0,31440.0,7887.0,29.0,2.0,1.0,21165.004678052013,426.0,779.0,119.0,1.0,1.0,14762.86848677276,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,36.81,15.11,13.12
276,276,6630eed0-7257-48b1-a5d6-951c70c0abab,-2.11164,29.468000000000004,"(29.468000000000004, -2.11164)",12.0,1.7024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.56,0.28,0.0,0.0,0.0,2.06960572136773e-10,357.3702697753906,357.3702392578125,11.0,0.0,0.0930121250797702,0.4491065730695596,0.0,0.0,0.45788130185067,0.0,0.0,0.0,0.0,0.5421186981493299,0.0081443449250065,0.6684604287147522,0.3842803835868835,4963.123579299361,0.0749999995653827,0.3778666666666666,4.916666666666667,3.0,6882.0,469.0,33.0,1.0,1.0,9114.35803752288,34299.0,39280.0,6.0,5.0,1.0,9114.35803752288,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.71,8.81,5.03
277,277,a99240b2-1b7c-445d-8050-ee790c3e705b,-1.47036,29.73747,"(29.73747, -1.47036)",9.0,0.7066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.033333333,0.1333333333333333,0.033333333,0.0,0.0,0.0,0.0,2.723512025986925,530.554931640625,525.3036499023438,3.0,0.0031875137392833,0.0168168828313915,0.4882391734447131,0.0,0.0223125961749835,0.2500549571334359,0.2151022202681908,0.0,0.0,0.0,0.5305561661903715,0.0086515563988016,0.7505976557731628,0.4893441498279571,284.7020493653253,0.1849999992797772,0.4130666666666667,4.416666666666667,2.9166666666666665,6461.0,3220.0,25.0,7.0,1.0,3996.535338275413,2420.0,21.0,165.0,2.0,1.0,2644.2037698728536,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.18,2.22,1.6
278,278,5900c587-bfdc-471f-9644-b43e32046063,-1.687888889,29.28891667,"(29.28891667, -1.687888889)",9.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,15249.96726347929,2616.53369140625,2269.489990234375,13.0,0.0030015890765699,0.1040550879877582,0.330351362486022,0.0011770937555176,0.0248366782414219,0.0215408157259725,0.1100582661408981,0.4049791065858396,0.0,0.0,0.4634218115472897,0.0017059523855594,0.7047713994979858,0.5659351944923401,188.70814618311127,0.8083333422740301,0.3552,4.333333333333333,2.6666666666666665,5503.0,1975.0,37.0,5.0,1.0,1293.581394019537,181363.0,18999.0,6.0,1.0,1.0,424.6311726420292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,41.26,1.95,0.32
279,279,494f2ca8-bb9b-483f-bfe1-b6516bd2244f,-2.08894,30.08833,"(30.08833, -2.08894)",14.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,4462.855674478949,536.6612548828125,322.422607421875,2.0,0.0225357447211438,0.259161064293154,0.2055676545781649,0.0,0.0092794242969415,0.247040999905312,0.2564151122052835,0.0,0.0,0.0,0.4965438878894044,0.0031319788163898,0.5192480087280273,0.3546686470508575,139.54722552653402,0.7058333307504654,0.2202777777777777,4.916666666666667,3.75,12880.0,9585.0,17.0,1.0,1.0,0.0,28530.0,4868.0,19.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.63,1.03,0.52
280,280,ad001684-f763-4be9-9c9a-8f8b0fc7216d,-2.158222222,29.54902778,"(29.54902778, -2.158222222)",13.0,6.293333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666666,0.0,0.066666667,0.0,0.0,0.0,0.0,0.1,6433269.9598076185,10475.2958984375,3817.879638671875,13.0,0.1471463097229968,0.1765662762595277,0.1432887153746049,0.0003253392823944,0.0318367726343186,0.0028815765012084,0.0510317902955939,0.443112102621305,0.0,0.0,0.4991634132738427,0.1557327603511028,0.9105471968650818,0.0,260.27218170950187,0.7374999821186066,0.7450000000000001,3.0,0.8333333333333334,6882.0,469.0,33.0,1.0,1.0,19451.129071507883,34299.0,39280.0,6.0,5.0,1.0,19451.129071507883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,24.03,18.72,1.29
281,281,93273c13-6d31-4ee6-9f07-3024d8735130,-2.78367,29.74653,"(29.74653, -2.78367)",12.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.2,0.0,0.0,0.0,13.433085851597651,489.8340148925781,476.0521240234375,3.0,0.0,0.1078666376116801,0.36151667029854,0.0,0.0050119851819568,0.2906951405534975,0.2349095663543255,0.0,0.0,0.0,0.4743952930921769,0.0129803606584055,0.7166392207145691,0.3708819150924682,8281.746606567382,0.1541666664804021,0.1591999999999999,4.166666666666667,3.25,2917.0,1915.0,224.0,1.0,1.0,16480.928923938718,1004.0,2357.0,25.0,2.0,1.0,17092.410417286763,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,90.01,8.65,8.78
282,282,2c1c6220-86f2-492c-89a3-145c3027366f,-2.28025,30.38044444,"(30.38044444, -2.28025)",10.0,0.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.84,0.0,0.08,0.0,0.0,0.0,0.0,6.20881716410319e-10,343.0351867675781,343.0351257324219,3.0,0.0,0.0361032196969696,0.4952651515151515,0.0,0.0266335227272727,0.4419981060606061,0.0,0.0,0.0,0.0,0.5580018939393939,0.0029685194310571,0.6342854499816895,0.4591245651245117,15.29394396922302,0.2008333367606003,0.1525333333333333,5.25,4.583333333333333,10409.0,3961.0,17.0,5.0,1.0,17379.723341677185,2206.0,3000.0,85.0,4.0,1.0,17379.723341677185,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,40.88,17.25,14.3
283,283,499b2f82-db68-4e2d-bb3d-acbc57d0cade,-2.35744,29.49078,"(29.49078, -2.35744)",10.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.48,0.0,0.24,0.24,0.0,0.0,0.0,1.609693338841568e-10,322.4388122558594,322.43878173828125,11.0,0.0,0.0841850457235072,0.4408284023668639,0.0013448090371167,0.0228617536309844,0.4507799892415277,0.0,0.0,0.0,0.0,0.5492200107584723,0.0105367089089626,0.7288539409637451,0.4077311754226684,4307.666999354959,0.0850000015149513,0.3618666666666666,4.0,2.4166666666666665,1671.0,914.0,476.0,1.0,1.0,7690.02255550838,4603.0,4623.0,14.0,1.0,1.0,21402.034616143228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.45,14.73,8.13
284,284,a386bbf9-f858-41a2-bcaf-a6090a523989,-1.379638889,30.18138889,"(30.18138889, -1.379638889)",12.0,1.688888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333333333333333,0.0,0.4666666666666667,0.1,0.0,0.0,0.0,155.4182527237284,674.4677734375,640.5770874023438,11.0,0.0009622323791195,0.1181140245369256,0.3925908106807794,0.0,0.0,0.4883329324031754,0.0,0.0,0.0,0.0,0.5116670675968247,0.0039057969351126,0.5638819336891174,0.3688143789768219,1634.0297675740435,0.1424999988327423,0.2710185185185185,5.166666666666667,3.9166666666666665,10149.0,976.0,17.0,1.0,1.0,16166.765032320678,41675.0,9269.0,300.0,1.0,1.0,6748.7218042681225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,60.81,8.42,7.83
285,285,2ecb5b0e-0baa-4593-821a-a7b7cedf6411,-2.3136666,30.5042222,"(30.5042222, -2.3136666)",9.0,0.1155555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.678680196220492e-09,447.72119140625,447.7210693359375,11.0,0.0,0.0539561832337497,0.4280282455187398,0.0,0.0496107188122397,0.4684048524352707,0.0,0.0,0.0,0.0,0.5315951475647294,0.002902077757205,0.6006448864936829,0.4266139566898346,238.0703838155605,0.1683333354691664,0.4045333333333332,5.833333333333333,4.083333333333333,16129.0,1714.0,36.0,1.0,1.0,16714.845426439795,12886.0,12755.0,22.0,2.0,1.0,19997.19635420462,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52.58,10.81,6.81
286,286,90c69af0-7340-4712-ab21-6eab913a514d,-1.61819,29.32144000000001,"(29.32144000000001, -1.61819)",9.0,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3086.067668354438,1195.291015625,1014.6658935546876,11.0,0.0047242083758937,0.1390449438202247,0.3059244126659857,0.0,0.0580949948927477,0.4922114402451481,0.0,0.0,0.0,0.0,0.5077885597548519,0.0013804454766823,0.5521037578582764,0.452485054731369,6205.916135271932,0.1375000004967053,0.4494444444444445,4.25,2.1666666666666665,16778.0,13886.0,19.0,3.0,1.0,3024.8387024752087,29715.0,27810.0,23.0,1.0,1.0,7218.86895073438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,36.78,8.57,7.0
